character,defination
斓,<small>〔斕〕</small><big><font color='#f00'>lán</font></big><font face='AR UDJingxihei'><br>• see 斑斕|斑斓[bān lán]<br></font>
斩,<small>〔斬〕</small><big><font color='#f00'>zhǎn</font></big><font face='AR UDJingxihei'><br>• to behead (as form of capital punishment)<br>• to chop<br></font>
斫,<small>〔斲〕</small><big><font color='#f00'>zhuó</font></big><font face='AR UDJingxihei'><br>• to chop<br>• to carve wood<br></font>
斫,<small>〔斵〕</small><big><font color='#f00'>zhuó</font></big><font face='AR UDJingxihei'><br>• variant of 斲|斫[zhuó]<br></font>
断,<small>〔斷〕</small><big><font color='#f00'>duàn</font></big><font face='AR UDJingxihei'><br>• to break<br>• to snap<br>• to cut off<br>• to give up or abstain from sth<br>• to judge<br>• (usu. used in the negative) absolutely<br>• definitely<br>• decidedly<br></font>
于,<small>〔於〕</small><big><font color='#f00'>yú</font></big><font face='AR UDJingxihei'><br>• in<br>• at<br>• to<br>• from<br>• by<br>• than<br>• out of<br></font>
旗,<small>〔旂〕</small><big><font color='#f00'>qí</font></big><font face='AR UDJingxihei'><br>• flag<br>• variant of 旗[qí]<br></font>
祸,<small>〔旤〕</small><big><font color='#f00'>huò</font></big><font face='AR UDJingxihei'><br>• old variant of 禍|祸[huò]<br></font>
时,<small>〔旹〕</small><big><font color='#f00'>shí</font></big><font face='AR UDJingxihei'><br>• old variant of 時|时[shí]<br></font>
春,<small>〔旾〕</small><big><font color='#f00'>chūn</font></big><font face='AR UDJingxihei'><br>• old variant of 春[chūn]<br></font>
升,<small>〔昇〕</small><big><font color='#f00'>shēng</font></big><font face='AR UDJingxihei'><br>• variant of 升[shēng]<br>• to ascend<br>• to rise in rank<br></font>
慎,<small>〔昚〕</small><big><font color='#f00'>shèn</font></big><font face='AR UDJingxihei'><br>• old variant of 慎[shèn]<br></font>
昏,<small>〔昬〕</small><big><font color='#f00'>hūn</font></big><font face='AR UDJingxihei'><br>• old variant of 昏[hūn]<br></font>
是,<small>〔昰〕</small><big><font color='#f00'>shì</font></big><font face='AR UDJingxihei'><br>• variant of 是[shì]<br>• (used in given names)<br></font>
时,<small>〔時〕</small><big><font color='#f00'>Shí</font></big><font face='AR UDJingxihei'><br>• surname Shi<br></font>
时,<small>〔時〕</small><big><font color='#f00'>shí</font></big><font face='AR UDJingxihei'><br>• o'clock<br>• time<br>• when<br>• hour<br>• season<br>• period<br></font>
晋,<small>〔晉〕</small><big><font color='#f00'>Jìn</font></big><font face='AR UDJingxihei'><br>• surname Jin<br>• the Jin Dynasties (265-420)<br>• Western Jin 西晉|西晋[Xī Jìn] (265-316), Eastern Jin 東晉|东晋[Dōng Jìn] (317-420) and Later Jin Dynasty (936-946)<br>• short name for Shanxi province 山西[Shān xī]<br></font>
晋,<small>〔晉〕</small><big><font color='#f00'>jìn</font></big><font face='AR UDJingxihei'><br>• to move forward<br>• to promote<br>• to advance<br></font>
昼,<small>〔晝〕</small><big><font color='#f00'>zhòu</font></big><font face='AR UDJingxihei'><br>• daytime<br></font>
晰,<small>〔晳〕</small><big><font color='#f00'>xī</font></big><font face='AR UDJingxihei'><br>• variant of 晰[xī]<br>• variant of 皙|晰[xī]<br></font>
暗,<small>〔晻〕</small><big><font color='#f00'>àn</font></big><font face='AR UDJingxihei'><br>• variant of 暗[àn]<br></font>
晕,<small>〔暈〕</small><big><font color='#f00'>yūn</font></big><font face='AR UDJingxihei'><br>• confused<br>• dizzy<br>• giddy<br>• to faint<br>• to swoon<br>• to lose consciousness<br>• to pass out<br></font>
晕,<small>〔暈〕</small><big><font color='#f00'>yùn</font></big><font face='AR UDJingxihei'><br>• dizzy<br>• halo<br>• ring around moon or sun<br></font>
晖,<small>〔暉〕</small><big><font color='#f00'>huī</font></big><font face='AR UDJingxihei'><br>• sunshine<br>• to shine upon<br>• variant of 輝|辉[huī]<br></font>
映,<small>〔暎〕</small><big><font color='#f00'>yìng</font></big><font face='AR UDJingxihei'><br>• old variant of 映[yìng]<br></font>
旸,<small>〔暘〕</small><big><font color='#f00'>yáng</font></big><font face='AR UDJingxihei'><br>• rising sun<br>• sunshine<br></font>
皓,<small>〔暠〕</small><big><font color='#f00'>hào</font></big><font face='AR UDJingxihei'><br>• variant of 皓[hào]<br></font>
畅,<small>〔暢〕</small><big><font color='#f00'>chàng</font></big><font face='AR UDJingxihei'><br>• free<br>• unimpeded<br>• smooth<br>• at ease<br>• free from worry<br>• fluent<br></font>
暂,<small>〔暫〕</small><big><font color='#f00'>zàn</font></big><font face='AR UDJingxihei'><br>• temporary<br>• Taiwan pr. [zhàn]<br></font>
昵,<small>〔暱〕</small><big><font color='#f00'>nì</font></big><font face='AR UDJingxihei'><br>• familiar<br>• intimate<br>• to approach<br></font>
晔,<small>〔曄〕</small><big><font color='#f00'>yè</font></big><font face='AR UDJingxihei'><br>• bright light<br>• to sparkle<br></font>
历,<small>〔曆〕</small><big><font color='#f00'>lì</font></big><font face='AR UDJingxihei'><br>• calendar<br></font>
昙,<small>〔曇〕</small><big><font color='#f00'>tán</font></big><font face='AR UDJingxihei'><br>• dark clouds<br></font>
晓,<small>〔曉〕</small><big><font color='#f00'>xiǎo</font></big><font face='AR UDJingxihei'><br>• dawn<br>• daybreak<br>• to know<br>• to let sb know<br>• to make explicit<br></font>
向,<small>〔曏〕</small><big><font color='#f00'>xiàng</font></big><font face='AR UDJingxihei'><br>• variant of 向[xiàng]<br>• direction<br>• orientation<br>• to face<br>• to turn toward<br>• to<br>• towards<br>• shortly before<br>• formerly<br></font>
暧,<small>〔曖〕</small><big><font color='#f00'>ài</font></big><font face='AR UDJingxihei'><br>• (of daylight) dim<br>• obscure<br>• clandestine<br>• dubious<br></font>
旷,<small>〔曠〕</small><big><font color='#f00'>kuàng</font></big><font face='AR UDJingxihei'><br>• to neglect<br>• to skip (class or work)<br>• to waste (time)<br>• vast<br>• loose-fitting<br></font>
叠,<small>〔曡〕</small><big><font color='#f00'>dié</font></big><font face='AR UDJingxihei'><br>• variant of 疊|叠[dié]<br></font>
昽,<small>〔曨〕</small><big><font color='#f00'>lóng</font></big><font face='AR UDJingxihei'><br>• twilight<br>• approaching light of dawn<br>• dim<br></font>
晒,<small>〔曬〕</small><big><font color='#f00'>shài</font></big><font face='AR UDJingxihei'><br>• (of the sun) to shine on<br>• to bask in (the sunshine)<br>• to dry (clothes, grain etc) in the sun<br>• (fig.) to expose and share (one's experiences and thoughts) on the Web (loanword from 'share')<br>• (coll.) to give the cold shoulder to<br></font>
书,<small>〔書〕</small><big><font color='#f00'>Shū</font></big><font face='AR UDJingxihei'><br>• abbr. for 書經|书经[Shū jīng]<br></font>
书,<small>〔書〕</small><big><font color='#f00'>shū</font></big><font face='AR UDJingxihei'><br>• book<br>• letter<br>• document<br>• CL:本[běn],冊|册[cè],部[bù]<br>• to write<br></font>
会,<small>〔會〕</small><big><font color='#f00'>huì</font></big><font face='AR UDJingxihei'><br>• can<br>• to be possible<br>• to be able to<br>• will<br>• to be likely to<br>• to be sure to<br>• to assemble<br>• to meet<br>• to gather<br>• to see<br>• union<br>• group<br>• association<br>• CL:個|个[gè]<br>• a moment (Taiwan pr. for this sense is [huǐ])<br></font>
会,<small>〔會〕</small><big><font color='#f00'>kuài</font></big><font face='AR UDJingxihei'><br>• to balance an account<br>• accountancy<br>• accounting<br></font>
期,<small>〔朞〕</small><big><font color='#f00'>qī</font></big><font face='AR UDJingxihei'><br>• variant of 期[qī]<br>• period<br>• cycle<br></font>
望,<small>〔朢〕</small><big><font color='#f00'>wàng</font></big><font face='AR UDJingxihei'><br>• 15th day of month (lunar calendar)<br>• old variant of 望[wàng]<br></font>
胧,<small>〔朧〕</small><big><font color='#f00'>lóng</font></big><font face='AR UDJingxihei'><br>• rising moon<br></font>
朵,<small>〔朶〕</small><big><font color='#f00'>duǒ</font></big><font face='AR UDJingxihei'><br>• variant of 朵[duǒ]<br></font>
东,<small>〔東〕</small><big><font color='#f00'>Dōng</font></big><font face='AR UDJingxihei'><br>• surname Dong<br></font>
东,<small>〔東〕</small><big><font color='#f00'>dōng</font></big><font face='AR UDJingxihei'><br>• east<br>• host (i.e. sitting on east side of guest)<br>• landlord<br></font>
楠,<small>〔枏〕</small><big><font color='#f00'>nán</font></big><font face='AR UDJingxihei'><br>• variant of 楠[nán]<br></font>
楠,<small>〔柟〕</small><big><font color='#f00'>nán</font></big><font face='AR UDJingxihei'><br>• variant of 楠[nán]<br></font>
栅,<small>〔柵〕</small><big><font color='#f00'>zhà</font></big><font face='AR UDJingxihei'><br>• fence<br>• also pr. [shān]<br></font>
柿,<small>〔柹〕</small><big><font color='#f00'>shì</font></big><font face='AR UDJingxihei'><br>• old variant of 柿[shì]<br></font>
柳,<small>〔栁〕</small><big><font color='#f00'>liǔ</font></big><font face='AR UDJingxihei'><br>• old variant of 柳[liǔ]<br></font>
刊,<small>〔栞〕</small><big><font color='#f00'>kān</font></big><font face='AR UDJingxihei'><br>• old variant of 刊[kān]<br>• to peel with a knife<br>• to carve<br>• to amend<br></font>
柏,<small>〔栢〕</small><big><font color='#f00'>bǎi</font></big><font face='AR UDJingxihei'><br>• variant of 柏[bǎi]<br></font>
筏,<small>〔栰〕</small><big><font color='#f00'>fá</font></big><font face='AR UDJingxihei'><br>• variant of 筏[fá]<br></font>
桑,<small>〔桒〕</small><big><font color='#f00'>sāng</font></big><font face='AR UDJingxihei'><br>• old variant of 桑[sāng]<br></font>
杯,<small>〔桮〕</small><big><font color='#f00'>bēi</font></big><font face='AR UDJingxihei'><br>• variant of 杯[bēi]<br></font>
柳,<small>〔桺〕</small><big><font color='#f00'>liǔ</font></big><font face='AR UDJingxihei'><br>• old variant of 柳[liǔ]<br></font>
杆,<small>〔桿〕</small><big><font color='#f00'>gǎn</font></big><font face='AR UDJingxihei'><br>• stick<br>• pole<br>• lever<br>• classifier for long objects such as guns<br></font>
栀,<small>〔梔〕</small><big><font color='#f00'>zhī</font></big><font face='AR UDJingxihei'><br>• gardenia<br>• cape jasmine (Gardenia jasminoides)<br>• same as 栀子<br></font>
枧,<small>〔梘〕</small><big><font color='#f00'>jiǎn</font></big><font face='AR UDJingxihei'><br>• bamboo conduit<br>• wooden peg<br>• spout<br>• same as 筧|笕<br></font>
条,<small>〔條〕</small><big><font color='#f00'>tiáo</font></big><font face='AR UDJingxihei'><br>• strip<br>• item<br>• article<br>• clause (of law or treaty)<br>• classifier for long thin things (ribbon, river, road, trousers etc)<br></font>
枭,<small>〔梟〕</small><big><font color='#f00'>xiāo</font></big><font face='AR UDJingxihei'><br>• owl<br>• valiant<br>• trafficker<br></font>
弃,<small>〔棄〕</small><big><font color='#f00'>qì</font></big><font face='AR UDJingxihei'><br>• to abandon<br>• to relinquish<br>• to discard<br>• to throw away<br></font>
棋,<small>〔棊〕</small><big><font color='#f00'>qí</font></big><font face='AR UDJingxihei'><br>• variant of 棋[qí]<br></font>
枨,<small>〔棖〕</small><big><font color='#f00'>chéng</font></big><font face='AR UDJingxihei'><br>• door post<br></font>
枣,<small>〔棗〕</small><big><font color='#f00'>zǎo</font></big><font face='AR UDJingxihei'><br>• jujube<br>• dates<br></font>
栋,<small>〔棟〕</small><big><font color='#f00'>dòng</font></big><font face='AR UDJingxihei'><br>• classifier for houses or buildings<br>• ridgepole (old)<br></font>
栈,<small>〔棧〕</small><big><font color='#f00'>zhàn</font></big><font face='AR UDJingxihei'><br>• a wooden or bamboo pen for sheep or cattle<br>• wood or bamboo trestlework<br>• a warehouse<br></font>
栖,<small>〔棲〕</small><big><font color='#f00'>qī</font></big><font face='AR UDJingxihei'><br>• to perch<br>• to rest (of birds)<br>• to dwell<br>• to live<br>• to stay<br></font>
梾,<small>〔棶〕</small><big><font color='#f00'>lái</font></big><font face='AR UDJingxihei'><br>• see 棶木|梾木[lái mù]<br></font>
碗,<small>〔椀〕</small><big><font color='#f00'>wǎn</font></big><font face='AR UDJingxihei'><br>• variant of 碗[wǎn]<br></font>
乘,<small>〔椉〕</small><big><font color='#f00'>chéng</font></big><font face='AR UDJingxihei'><br>• old variant of 乘[chéng]<br></font>
桠,<small>〔椏〕</small><big><font color='#f00'>yā</font></big><font face='AR UDJingxihei'><br>• forking branch<br></font>
碇,<small>〔椗〕</small><big><font color='#f00'>dìng</font></big><font face='AR UDJingxihei'><br>• variant of 碇[dìng]<br></font>
棕,<small>〔椶〕</small><big><font color='#f00'>zōng</font></big><font face='AR UDJingxihei'><br>• variant of 棕[zōng]<br></font>
缄,<small>〔椷〕</small><big><font color='#f00'>jiān</font></big><font face='AR UDJingxihei'><br>• (wooden) box<br>• cup<br>• old variant of 緘|缄[jiān]<br>• letter<br></font>
笺,<small>〔椾〕</small><big><font color='#f00'>jiān</font></big><font face='AR UDJingxihei'><br>• variant of 箋|笺[jiān]<br></font>
匾,<small>〔楄〕</small><big><font color='#f00'>pián</font></big><font face='AR UDJingxihei'><br>• basket-couch in coffin<br></font>
杨,<small>〔楊〕</small><big><font color='#f00'>Yáng</font></big><font face='AR UDJingxihei'><br>• surname Yang<br></font>
杨,<small>〔楊〕</small><big><font color='#f00'>yáng</font></big><font face='AR UDJingxihei'><br>• poplar<br></font>
枫,<small>〔楓〕</small><big><font color='#f00'>fēng</font></big><font face='AR UDJingxihei'><br>• maple (genus Acer)<br></font>
楦,<small>〔楥〕</small><big><font color='#f00'>xuàn</font></big><font face='AR UDJingxihei'><br>• (wooden) shoe last<br>• variant of 楦[xuàn]<br></font>
桢,<small>〔楨〕</small><big><font color='#f00'>zhēn</font></big><font face='AR UDJingxihei'><br>• evergreen shrub<br></font>
业,<small>〔業〕</small><big><font color='#f00'>Yè</font></big><font face='AR UDJingxihei'><br>• surname Ye<br></font>
业,<small>〔業〕</small><big><font color='#f00'>yè</font></big><font face='AR UDJingxihei'><br>• line of business<br>• industry<br>• occupation<br>• job<br>• employment<br>• school studies<br>• enterprise<br>• property<br>• (Buddhism) karma<br>• deed<br>• to engage in<br>• already<br></font>
